name,rank,id
Philodendron,genus,71613
Reseda media,species,415814
Althaea armeniaca,species,446321
Ruta corsica,species,452791
Macleaya microcarpa,species,640776
Scrophularia marilandica,species,764929
Bergenia crassifolia var. cordifolia,varietas,885526
Bergenia,genus,23238
Bergenia crassifolia,species,29762
Pachira insignis,species,943305
Veronica orchidea,species,996481
Penstemon calycosus,species,1279143
Leuzea centauroides,species,1284457
Veronica teucrium,species,1483217
Veronica subgen. Pentasepalae,subgenus,1461658
Leuzea rhapontica,species,1533341
Rumex stenophyllus,species,1533357
Verbascum densiflorum,species,1534716
Alternanthera bettzickiana,species,1591070
Parmentiera aculeata,species,1971483
Parmentiera,genus,163099
Scutellaria rubicunda,species,2798889
Thymus camphoratus,species,2878271
Petrosedum forsterianum,species,3002674
Petrosedum,genus,2726405
Leuzea cynaroides,species,3028061
Magnolia grandiflora,species,3406
Magnolia virginiana,species,3412
Sanguinaria canadensis,species,3472
Sanguinaria,genus,3471
Betula pendula,species,3505
Portulaca grandiflora,species,3583
Geum chiloense,species,3762
Oenothera speciosa,species,3953
Allium ampeloprasum,species,4681
Callistephus chinensis,species,13379
Callistephus,genus,13378
Gunnera manicata,species,24957
Gunnerales,order,232382
Gunneraceae,family,24955
Gunnera,genus,24956
Heliotropium arborescens,species,28508
Atriplex hortensis,species,34272
Nymphaea alba,species,34301
Linum perenne,species,35941
Silene vulgaris,species,42043
Leontopodium nivale subsp. alpinum,subspecies,49078
Leontopodium,genus,49077
Leontopodium nivale,species,595348
Gentiana acaulis,species,49933
Asclepias curassavica,species,52823
Hydrangea quercifolia,species,60124
Phacelia campanularia,species,79382
Phacelia,genus,79378
Ipomoea lobata,species,89650
Ipomoea quamoclit,species,89660
Dahlia pinnata,species,101596
Dahlia,genus,41562
Phlox drummondii,species,103529
Antigonon leptopus,species,137667
Antigonon,genus,137666
Helenium autumnale,species,138408
Helenium,genus,53720
Lagerstroemia indica,species,141186
Tropaeolum peregrinum,species,147028
Lunaria annua,species,153659
Lunaria,genus,153658
Passiflora caerulea,species,159428
Duranta erecta,species,167917
Duranta,genus,167916
Aurinia saxatilis,species,169069
Aurinia,genus,169390
Polemonium caeruleum,species,174663
Polemonium,genus,13639
Primula vulgaris,species,175104
Monarda bradburiana,species,182378
Cucurbita melopepo subsp. melopepo,subspecies,184141
Cucurbita melopepo,species,3665
Jacaranda mimosifolia,species,185774
Pyracantha coccinea,species,193309
Pyracantha,genus,144561
Desmanthus illinoensis,species,196648
Desmanthus,genus,148684
Callicarpa americana,species,204211
Lobularia maritima,species,226051
Lobularia,genus,226050
Strelitzia reginae,species,255355
Anchusa capensis,species,256472
Penstemon hartwegii,species,265142
Pistacia chinensis,species,289741
Browallia americana,species,310462
Browallia,genus,225612
Dysphania ambrosioides,species,330163
Lobelia siphilitica,species,330173
Cynoglossum amabile,species,354628
Linum flavum,species,407263
Phoenix roebelenii,species,446125
Leonotis nepetifolia,species,483799
Leonotis,genus,378903
Agapanthus praecox subsp. orientalis,subspecies,547170
Agapanthus,genus,51426
Agapanthus praecox,species,186128
Linum grandiflorum,species,559336
Aronia melanocarpa,species,661339
Aronia,genus,193297
Quercus phellos,species,857043
Sisyrinchium bellum,species,915439
Sisyrinchium,genus,58706
Apium graveolens Secalinum Group,no rank,941588
Cornus florida f. rubra,forma,2029227
Metasequoia glyptostroboides,species,3371
Metasequoia,genus,3370
Calycanthus floridus,species,3429
Citrullus lanatus,species,3654
Tragopogon porrifolius,species,13731
Thunbergia alata,species,32198
Decaisnea fargesii,species,41780
Decaisnea,genus,41779
Astragalus sinicus,species,47065
Centella asiatica,species,48106
Centella,genus,43068
Chlorogalum pomeridianum,species,50240
Chlorogalum,genus,50239
Rubus parviflorus,species,59496
Helianthus radula,species,73308
Rubus occidentalis,species,75079
Tradescantia ohiensis,species,77340
Weigela florida,species,79612
Weigela,genus,79609
Perilla frutescens var. crispa,varietas,179837
Spathodea campanulata,species,211926
Spathodea,genus,211925
Rosa palustris,species,267247
Cotinus coggygria,species,269719
Cotinus,genus,263461
Verbena hastata,species,443381
Sanvitalia procumbens,species,502543
Sanvitalia,genus,53733
Zinnia haageana,species,1525732
