MassIVE,Filename,node_id,file_usi
MSV000084900,18NAVY30_v2_lun_7_GE7_01_39637.mzXML,grape,mzspec:MSV000084900:18NAVY30_v2_lun_7_GE7_01_39637
MSV000084900,18NAVY30_v2_lun_8_GF7_01_39639.mzXML,almond,mzspec:MSV000084900:18NAVY30_v2_lun_8_GF7_01_39639
MSV000084900,18NAVY30_v2_lun_9_rerun_GG7_01_39674.mzXML,plant,mzspec:MSV000084900:18NAVY30_v2_lun_9_rerun_GG7_01_39674
MSV000084900,18NAVY30_V2_lunch_GB6_01_39816.mzXML,complex,mzspec:MSV000084900:18NAVY30_V2_lunch_GB6_01_39816
MSV000084900,18NAVY30_V2_snack_GB3_01_39815.mzXML,complex,mzspec:MSV000084900:18NAVY30_V2_snack_GB3_01_39815
MSV000084900,18NAVY30_v2_snk_1_GE5_01_39519.mzXML,peanut,mzspec:MSV000084900:18NAVY30_v2_snk_1_GE5_01_39519
MSV000084900,18NAVY30_v2_snk_2_GF5_01_39520.mzXML,plant,mzspec:MSV000084900:18NAVY30_v2_snk_2_GF5_01_39520
MSV000084900,18NAVY30_v2_snk_3_GG5_01_39521.mzXML,strawberry,mzspec:MSV000084900:18NAVY30_v2_snk_3_GG5_01_39521
MSV000084900,18NAVY30_v2_sup_1_GA6_01_39591.mzXML,plant,mzspec:MSV000084900:18NAVY30_v2_sup_1_GA6_01_39591
MSV000084900,18NAVY30_v2_sup_2_GB6_01_39592.mzXML,plant,mzspec:MSV000084900:18NAVY30_v2_sup_2_GB6_01_39592
MSV000084900,18NAVY30_v2_sup_3_GC6_01_39596.mzXML,black bean,mzspec:MSV000084900:18NAVY30_v2_sup_3_GC6_01_39596
MSV000084900,18NAVY30_v2_sup_4_GD6_01_39594.mzXML,rice,mzspec:MSV000084900:18NAVY30_v2_sup_4_GD6_01_39594
MSV000084900,18NAVY30_v2_sup_5_GE6_01_39595.mzXML,plant,mzspec:MSV000084900:18NAVY30_v2_sup_5_GE6_01_39595
MSV000084900,18NAVY30_v2_sup_6_rerun_GF6_01_39603.mzXML,complex,mzspec:MSV000084900:18NAVY30_v2_sup_6_rerun_GF6_01_39603
MSV000084900,18NAVY30_V2_supper_GB5_01_39817.mzXML,complex,mzspec:MSV000084900:18NAVY30_V2_supper_GB5_01_39817
MSV000084900,72442_1x_BD9_01_17436.mzXML,complex,mzspec:MSV000084900:72442_1x_BD9_01_17436
MSV000084900,72443_1x_BE8_01_17448.mzXML,complex,mzspec:MSV000084900:72443_1x_BE8_01_17448
MSV000084900,72444_1x_BD8_01_17435.mzXML,cucumber,mzspec:MSV000084900:72444_1x_BD8_01_17435
MSV000084900,72445_1x_BC8_01_17426.mzXML,tomato,mzspec:MSV000084900:72445_1x_BC8_01_17426
MSV000084900,72475_1x_BC9_01_17418.mzXML,garlic,mzspec:MSV000084900:72475_1x_BC9_01_17418
MSV000084900,72497_1x_BD7_01_17434.mzXML,galia,mzspec:MSV000084900:72497_1x_BD7_01_17434
MSV000084900,72500_1x_BG3_01_17471.mzXML,apple,mzspec:MSV000084900:72500_1x_BG3_01_17471
MSV000084900,72504_1x_BH8_01_17502.mzXML,turkish fig,mzspec:MSV000084900:72504_1x_BH8_01_17502
MSV000084900,72507_1x_BH9_01_17503.mzXML,dulse,mzspec:MSV000084900:72507_1x_BH9_01_17503
MSV000084900,72537_1x_BG5_01_17486.mzXML,orange cherry tomato,mzspec:MSV000084900:72537_1x_BG5_01_17486
MSV000084900,72538_1x_BB6_01_17402.mzXML,napa cabbage,mzspec:MSV000084900:72538_1x_BB6_01_17402
MSV000084900,72540_1x_BB8_01_17404.mzXML,watermelon,mzspec:MSV000084900:72540_1x_BB8_01_17404
MSV000084900,72657_1x_BE5_01_17445.mzXML,barlett pear,mzspec:MSV000084900:72657_1x_BE5_01_17445
MSV000084900,72662_1x_BB3_01_17399.mzXML,cherry,mzspec:MSV000084900:72662_1x_BB3_01_17399
MSV000084900,72665_5x_RD5_01_17476.mzXML,cherry,mzspec:MSV000084900:72665_5x_RD5_01_17476
MSV000084900,72666_1x_BC5_01_17414.mzXML,apricot,mzspec:MSV000084900:72666_1x_BC5_01_17414
MSV000084900,72671_1x_BD12_01_17439.mzXML,basil,mzspec:MSV000084900:72671_1x_BD12_01_17439
MSV000084900,72673_1x_BE7_01_17447.mzXML,orange,mzspec:MSV000084900:72673_1x_BE7_01_17447
MSV000084900,72674_1x_BG4_01_17472.mzXML,orange,mzspec:MSV000084900:72674_1x_BG4_01_17472
MSV000084900,72675_1x_BC3_01_17412.mzXML,grape,mzspec:MSV000084900:72675_1x_BC3_01_17412
MSV000084900,72684_1x_BF5_01_17479.mzXML,lettuce,mzspec:MSV000084900:72684_1x_BF5_01_17479
MSV000084900,72717_5x_RG9_01_17512.mzXML,matcha green tea,mzspec:MSV000084900:72717_5x_RG9_01_17512
MSV000084900,72790_5x_RG6_01_17487.mzXML,blueberry,mzspec:MSV000084900:72790_5x_RG6_01_17487
MSV000084900,72798_1x_BH4_01_17498.mzXML,spinach,mzspec:MSV000084900:72798_1x_BH4_01_17498
MSV000084900,72799_1x_BF7_01_17460.mzXML,kale,mzspec:MSV000084900:72799_1x_BF7_01_17460
MSV000084900,72802_1x_BD11_01_17438.mzXML,red bell pepper,mzspec:MSV000084900:72802_1x_BD11_01_17438
MSV000084900,73471_1x_rerun_BA4_01_21391.mzXML,apple,mzspec:MSV000084900:73471_1x_rerun_BA4_01_21391
MSV000084900,73472_1x_BC4_01_20736.mzXML,rice,mzspec:MSV000084900:73472_1x_BC4_01_20736
MSV000084900,73477_1x_12ul_rerun_BB4_01_21455.mzXML,balsamic vinegar,mzspec:MSV000084900:73477_1x_12ul_rerun_BB4_01_21455
MSV000084900,73492_1x_BF3_01_21384.mzXML,kombucha,mzspec:MSV000084900:73492_1x_BF3_01_21384
MSV000084900,73493_1x_BD3_01_20743.mzXML,kombucha,mzspec:MSV000084900:73493_1x_BD3_01_20743
MSV000084900,73494_1x_rerun_BD2_01_21380.mzXML,kombucha,mzspec:MSV000084900:73494_1x_rerun_BD2_01_21380
MSV000084900,73495_1x_BC3_01_20735.mzXML,kombucha,mzspec:MSV000084900:73495_1x_BC3_01_20735
MSV000084900,73496_1x_BH8_01_20782.mzXML,anchovy,mzspec:MSV000084900:73496_1x_BH8_01_20782
MSV000084900,73497_1x_BH3_01_20777.mzXML,tea,mzspec:MSV000084900:73497_1x_BH3_01_20777
MSV000084900,73502_1x_BH5_01_20779.mzXML,fleshy fruit,mzspec:MSV000084900:73502_1x_BH5_01_20779
MSV000084900,73503_1x_BE5_01_20753.mzXML,complex,mzspec:MSV000084900:73503_1x_BE5_01_20753
MSV000084900,73504_1x_BD5_01_20745.mzXML,complex,mzspec:MSV000084900:73504_1x_BD5_01_20745
MSV000084900,73507_1x_BG4_01_20769.mzXML,coconut,mzspec:MSV000084900:73507_1x_BG4_01_20769
MSV000084900,73510_1x_BE4_01_20752.mzXML,soybean,mzspec:MSV000084900:73510_1x_BE4_01_20752
MSV000084900,73511_1x_BG5_01_20771.mzXML,fruit,mzspec:MSV000084900:73511_1x_BG5_01_20771
MSV000084900,73514_1x_12ul_rerun_BB5_01_21456.mzXML,kombucha,mzspec:MSV000084900:73514_1x_12ul_rerun_BB5_01_21456
MSV000084900,73515_1x_rerun_BA5_01_21392.mzXML,kombucha,mzspec:MSV000084900:73515_1x_rerun_BA5_01_21392
MSV000084900,73516_1x_BC5_01_20737.mzXML,kombucha,mzspec:MSV000084900:73516_1x_BC5_01_20737
MSV000084900,73529_1x_BC8_01_20740.mzXML,yeast,mzspec:MSV000084900:73529_1x_BC8_01_20740
MSV000084900,73530_1x_BE8_01_20756.mzXML,yeast,mzspec:MSV000084900:73530_1x_BE8_01_20756
MSV000084900,73714_1x_BA9_01_17392.mzXML,green grape,mzspec:MSV000084900:73714_1x_BA9_01_17392
MSV000084900,73730_1x_BB9_01_17405.mzXML,mango,mzspec:MSV000084900:73730_1x_BB9_01_17405
MSV000084900,73959_1x_BD4_01_17431.mzXML,plant,mzspec:MSV000084900:73959_1x_BD4_01_17431
MSV000084900,73960_1x_BE4_01_17444.mzXML,green chili pepper,mzspec:MSV000084900:73960_1x_BE4_01_17444
MSV000084900,73971_1x_BF4_01_17478.mzXML,iceberg lettuce,mzspec:MSV000084900:73971_1x_BF4_01_17478
MSV000084900,73974_1x_BC4_01_17413.mzXML,bean,mzspec:MSV000084900:73974_1x_BC4_01_17413
MSV000084900,73976_1x_BB4_01_17400.mzXML,tomato,mzspec:MSV000084900:73976_1x_BB4_01_17400
MSV000084900,73978_1x_BA4_01_17387.mzXML,green chili pepper,mzspec:MSV000084900:73978_1x_BA4_01_17387
MSV000084900,73980_1x_BB10_01_17406.mzXML,fig,mzspec:MSV000084900:73980_1x_BB10_01_17406
MSV000084900,73981_1x_BA10_01_17393.mzXML,rosemary,mzspec:MSV000084900:73981_1x_BA10_01_17393
MSV000084900,73982_1x_BG7_01_17488.mzXML,lavender,mzspec:MSV000084900:73982_1x_BG7_01_17488
MSV000084900,73989_5x_RH6_01_17500.mzXML,blueberry,mzspec:MSV000084900:73989_5x_RH6_01_17500
MSV000084900,73990_1x_BH7_01_17517.mzXML,cherry tomato,mzspec:MSV000084900:73990_1x_BH7_01_17517
MSV000084900,73992_1x_BB7_01_17403.mzXML,complex,mzspec:MSV000084900:73992_1x_BB7_01_17403
MSV000084900,73996_1x_BG8_01_17489.mzXML,kohlrabi,mzspec:MSV000084900:73996_1x_BG8_01_17489
MSV000084900,73997_1x_BB2_01_17398.mzXML,chantrelle mushroom,mzspec:MSV000084900:73997_1x_BB2_01_17398
MSV000084900,74003_1x_BA2_01_17385.mzXML,strawberry,mzspec:MSV000084900:74003_1x_BA2_01_17385
MSV000084900,74004_1x_BD2_01_17474.mzXML,white onion,mzspec:MSV000084900:74004_1x_BD2_01_17474
MSV000084900,74009_5x_RC2_01_17411.mzXML,strawberry,mzspec:MSV000084900:74009_5x_RC2_01_17411
MSV000084900,74011_1x_BF2_01_17455.mzXML,white asparagus,mzspec:MSV000084900:74011_1x_BF2_01_17455
MSV000084900,74012_1x_BE2_01_17442.mzXML,apple,mzspec:MSV000084900:74012_1x_BE2_01_17442
MSV000084900,74014_5x_RH2_01_17496.mzXML,cherry,mzspec:MSV000084900:74014_5x_RH2_01_17496
MSV000084900,74015_1x_BG2_01_17470.mzXML,orange bell pepper,mzspec:MSV000084900:74015_1x_BG2_01_17470
MSV000084900,74018_1x_BB12_01_17408.mzXML,red bell pepper,mzspec:MSV000084900:74018_1x_BB12_01_17408
MSV000084900,74021_1x_BA12_01_17395.mzXML,cucumber,mzspec:MSV000084900:74021_1x_BA12_01_17395
MSV000084900,74025_1x_BC6_01_17415.mzXML,mushroom,mzspec:MSV000084900:74025_1x_BC6_01_17415
MSV000084900,74027_1x_BC12_01_17421.mzXML,strawberry,mzspec:MSV000084900:74027_1x_BC12_01_17421
MSV000084900,74028_1x_BE11_01_17451.mzXML,strawberry,mzspec:MSV000084900:74028_1x_BE11_01_17451
MSV000084900,74031_1x_BF11_01_17483.mzXML,butter leaf lettuce,mzspec:MSV000084900:74031_1x_BF11_01_17483
MSV000084900,74057_1x_BE2_01_20750.mzXML,beet,mzspec:MSV000084900:74057_1x_BE2_01_20750
MSV000084900,74058_1x_BF2_01_21383.mzXML,plant,mzspec:MSV000084900:74058_1x_BF2_01_21383
MSV000084900,74059_1x_BG2_01_20767.mzXML,plant,mzspec:MSV000084900:74059_1x_BG2_01_20767
MSV000084900,74060_1x_BH7_01_20781.mzXML,dairy,mzspec:MSV000084900:74060_1x_BH7_01_20781
MSV000084900,74061_1x_BF7_01_20764.mzXML,rice,mzspec:MSV000084900:74061_1x_BF7_01_20764
MSV000084900,74062_1x_BE7_01_20755.mzXML,rice,mzspec:MSV000084900:74062_1x_BE7_01_20755
MSV000084900,74089_1x_rerun_BB7_01_21459.mzXML,coffee,mzspec:MSV000084900:74089_1x_rerun_BB7_01_21459
MSV000084900,74090_1x_rerun_BA7_01_21395.mzXML,coffee,mzspec:MSV000084900:74090_1x_rerun_BA7_01_21395
MSV000084900,74091_1x_BG7_01_20773.mzXML,coffee,mzspec:MSV000084900:74091_1x_BG7_01_20773
MSV000084900,74092_1x_12ul_rerun_BB2_01_21453.mzXML,kombucha,mzspec:MSV000084900:74092_1x_12ul_rerun_BB2_01_21453
MSV000084900,74093_1x_BC2_01_20734.mzXML,kombucha,mzspec:MSV000084900:74093_1x_BC2_01_20734
MSV000084900,74119_1x_12ul_rerun_BB3_01_21454.mzXML,tea,mzspec:MSV000084900:74119_1x_12ul_rerun_BB3_01_21454
MSV000084900,74125_1x_12ul_rerun_BA2_01_21387.mzXML,kombucha,mzspec:MSV000084900:74125_1x_12ul_rerun_BA2_01_21387
MSV000084900,75069_5x_RG10_01_17491.mzXML,cilantro,mzspec:MSV000084900:75069_5x_RG10_01_17491
MSV000084900,75070_1x_BC10_01_17419.mzXML,sweet corn,mzspec:MSV000084900:75070_1x_BC10_01_17419
MSV000084900,75071_1x_BD10_01_17477.mzXML,green grape,mzspec:MSV000084900:75071_1x_BD10_01_17477
MSV000084900,75072_1x_BE9_01_17449.mzXML,cherry,mzspec:MSV000084900:75072_1x_BE9_01_17449
MSV000084900,75077_5x_RC11_01_17425.mzXML,blueberry,mzspec:MSV000084900:75077_5x_RC11_01_17425
MSV000084900,75083_5x_RE3_01_17443.mzXML,pea,mzspec:MSV000084900:75083_5x_RE3_01_17443
MSV000084900,75084_1x_BD3_01_17475.mzXML,corn,mzspec:MSV000084900:75084_1x_BD3_01_17475
MSV000084900,75085_1x_BF3_01_17456.mzXML,carrot,mzspec:MSV000084900:75085_1x_BF3_01_17456
MSV000084900,75086_1x_BH3_01_17497.mzXML,white mushroom,mzspec:MSV000084900:75086_1x_BH3_01_17497
MSV000084900,75089_1x_BF10_01_17482.mzXML,carrot,mzspec:MSV000084900:75089_1x_BF10_01_17482
MSV000084900,75092_1x_BH10_01_17514.mzXML,cauliflower,mzspec:MSV000084900:75092_1x_BH10_01_17514
MSV000084900,75093_1x_BE10_01_17450.mzXML,arugula,mzspec:MSV000084900:75093_1x_BE10_01_17450
MSV000084900,75153_1x_BC7_01_17416.mzXML,white mushroom,mzspec:MSV000084900:75153_1x_BC7_01_17416
MSV000084900,75154_1x_BF8_01_17481.mzXML,carrot,mzspec:MSV000084900:75154_1x_BF8_01_17481
MSV000084900,75155_1x_BA7_01_17390.mzXML,pea,mzspec:MSV000084900:75155_1x_BA7_01_17390
MSV000084900,75156_1x_BA3_01_17423.mzXML,pine nut,mzspec:MSV000084900:75156_1x_BA3_01_17423
MSV000084900,75157_1x_BF6_01_17480.mzXML,corn,mzspec:MSV000084900:75157_1x_BF6_01_17480
MSV000084900,75218_1x_BG8_01_20774.mzXML,vegetable/herb,mzspec:MSV000084900:75218_1x_BG8_01_20774
MSV000084900,75219_1x_20ul_BD8_01_21381.mzXML,grain/grass,mzspec:MSV000084900:75219_1x_20ul_BD8_01_21381
MSV000084900,75220_1x_BF8_01_20765.mzXML,kombucha,mzspec:MSV000084900:75220_1x_BF8_01_20765
MSV000084900,75221_1x_BC6_01_20738.mzXML,plant,mzspec:MSV000084900:75221_1x_BC6_01_20738
MSV000084900,75222_1x_15ul_rerun_BA9_01_21450.mzXML,"rose wine, red",mzspec:MSV000084900:75222_1x_15ul_rerun_BA9_01_21450
MSV000084900,75226_1x_BF5_01_20762.mzXML,plant,mzspec:MSV000084900:75226_1x_BF5_01_20762
MSV000084900,75231_1x_14ul_rerun_BA8_01_21449.mzXML,kombucha,mzspec:MSV000084900:75231_1x_14ul_rerun_BA8_01_21449
MSV000084900,75235_1x_BF4_01_20761.mzXML,berry,mzspec:MSV000084900:75235_1x_BF4_01_20761
MSV000084900,75236_1x_BD4_01_20744.mzXML,anchovy extract,mzspec:MSV000084900:75236_1x_BD4_01_20744
MSV000084900,75238_1x_BH4_01_20778.mzXML,sparkling water,mzspec:MSV000084900:75238_1x_BH4_01_20778
MSV000084900,75259_1x_BC7_01_20739.mzXML,plant,mzspec:MSV000084900:75259_1x_BC7_01_20739
MSV000084900,75260_1x_BD7_01_20747.mzXML,plant,mzspec:MSV000084900:75260_1x_BD7_01_20747
MSV000084900,75261_1x_rerun_BB6_01_21458.mzXML,fruit,mzspec:MSV000084900:75261_1x_rerun_BB6_01_21458
MSV000084900,75262_1x_rerun_BA6_01_21393.mzXML,grain_fermented,mzspec:MSV000084900:75262_1x_rerun_BA6_01_21393
MSV000084900,75263_1x_BD6_01_20746.mzXML,apple_cider,mzspec:MSV000084900:75263_1x_BD6_01_20746
MSV000084900,75264_1x_BE6_01_20754.mzXML,grain_fermented,mzspec:MSV000084900:75264_1x_BE6_01_20754
MSV000084900,75733_1x_BH2_01_20776.mzXML,tea,mzspec:MSV000084900:75733_1x_BH2_01_20776
MSV000084900,75739_1x_rerun_BB8_01_21460.mzXML,kombucha,mzspec:MSV000084900:75739_1x_rerun_BB8_01_21460
MSV000084900,75749_1x_BG3_01_20768.mzXML,complex,mzspec:MSV000084900:75749_1x_BG3_01_20768
MSV000084900,75750_1x_4ul_rerun_BA3_01_21390.mzXML,soybean,mzspec:MSV000084900:75750_1x_4ul_rerun_BA3_01_21390
MSV000084900,75846_1x_BE3_01_20751.mzXML,kombucha,mzspec:MSV000084900:75846_1x_BE3_01_20751
MSV000084900,75904_1x_BA11_01_17394.mzXML,spinach,mzspec:MSV000084900:75904_1x_BA11_01_17394
MSV000084900,78802_1x_BF9_01_17462.mzXML,carrot,mzspec:MSV000084900:78802_1x_BF9_01_17462
MSV000084900,78806_1x_BG11_01_17510.mzXML,white onion,mzspec:MSV000084900:78806_1x_BG11_01_17510
MSV000084900,78808_5x_RE12_01_17452.mzXML,blueberry,mzspec:MSV000084900:78808_5x_RE12_01_17452
MSV000084900,78810_1x_BF12_01_17484.mzXML,cilantro,mzspec:MSV000084900:78810_1x_BF12_01_17484
MSV000084900,78812_5x_RA5_01_17388.mzXML,kale,mzspec:MSV000084900:78812_5x_RA5_01_17388
MSV000084900,78813_1x_BA6_01_17389.mzXML,arugula,mzspec:MSV000084900:78813_1x_BA6_01_17389
MSV000084900,78814_1x_BB5_01_17424.mzXML,nasturtium leaf,mzspec:MSV000084900:78814_1x_BB5_01_17424
MSV000084900,78815_1x_BB11_01_17407.mzXML,nasturtium flower,mzspec:MSV000084900:78815_1x_BB11_01_17407
MSV000084900,78816_5x_RH5_01_17511.mzXML,broccoli,mzspec:MSV000084900:78816_5x_RH5_01_17511
MSV000084900,78817_1x_BH11_01_17515.mzXML,heirloom lettuce,mzspec:MSV000084900:78817_1x_BH11_01_17515
MSV000084900,78821_1x_BE6_01_17446.mzXML,green olive,mzspec:MSV000084900:78821_1x_BE6_01_17446
MSV000084900,78832_1x_BH12_01_17516.mzXML,garlic tops,mzspec:MSV000084900:78832_1x_BH12_01_17516
MSV000084900,78841_1x_BD6_01_17433.mzXML,complex,mzspec:MSV000084900:78841_1x_BD6_01_17433
MSV000084900,78845_1x_BG6_01_20772.mzXML,"merlot, red",mzspec:MSV000084900:78845_1x_BG6_01_20772
MSV000084900,78850_1x_BH6_01_20780.mzXML,grape,mzspec:MSV000084900:78850_1x_BH6_01_20780
MSV000084900,78856_1x_BF6_01_20763.mzXML,fruit,mzspec:MSV000084900:78856_1x_BF6_01_20763
MSV000084900,79166_1x_BA8_01_17391.mzXML,jalapeno pepper,mzspec:MSV000084900:79166_1x_BA8_01_17391
MSV000084900,Amazon_1_2x_RA1_01_21596.mzXML,yellow cassava,mzspec:MSV000084900:Amazon_1_2x_RA1_01_21596
MSV000084900,Amazon_10_2x_RA10_01_21606.mzXML,tupiro,mzspec:MSV000084900:Amazon_10_2x_RA10_01_21606
MSV000084900,Amazon_11_2x_RA11_01_21607.mzXML,yuca,mzspec:MSV000084900:Amazon_11_2x_RA11_01_21607
MSV000084900,Amazon_2_2x_RA2_01_21597.mzXML,complex,mzspec:MSV000084900:Amazon_2_2x_RA2_01_21597
MSV000084900,Amazon_3_2x_RA3_01_21598.mzXML,chili pepper,mzspec:MSV000084900:Amazon_3_2x_RA3_01_21598
MSV000084900,Amazon_4_2x_RA4_01_21599.mzXML,copohazu,mzspec:MSV000084900:Amazon_4_2x_RA4_01_21599
MSV000084900,Amazon_5_2x_RA5_01_21600.mzXML,guada hervida,mzspec:MSV000084900:Amazon_5_2x_RA5_01_21600
MSV000084900,Amazon_6_2x_RA6_01_21602.mzXML,moriche palm,mzspec:MSV000084900:Amazon_6_2x_RA6_01_21602
MSV000084900,Amazon_7_2x_RA7_01_21603.mzXML,chili pepper,mzspec:MSV000084900:Amazon_7_2x_RA7_01_21603
MSV000084900,Amazon_8_2x_RA8_01_21604.mzXML,insect,mzspec:MSV000084900:Amazon_8_2x_RA8_01_21604
MSV000084900,Amazon_9_2x_RA9_01_21605.mzXML,tarantula,mzspec:MSV000084900:Amazon_9_2x_RA9_01_21605
MSV000084900,AMZ_1_tk2_RA2_01_48879.mzXML,complex,mzspec:MSV000084900:AMZ_1_tk2_RA2_01_48879
MSV000084900,AMZ_10_tk2_RA11_01_48975.mzXML,plant,mzspec:MSV000084900:AMZ_10_tk2_RA11_01_48975
MSV000084900,AMZ_11_RB2_01_48905.mzXML,complex,mzspec:MSV000084900:AMZ_11_RB2_01_48905
MSV000084900,AMZ_12_RB3_01_48908.mzXML,complex,mzspec:MSV000084900:AMZ_12_RB3_01_48908
MSV000084900,AMZ_13_RB4_01_49040.mzXML,complex,mzspec:MSV000084900:AMZ_13_RB4_01_49040
MSV000084900,AMZ_14_RB5_01_49038.mzXML,plant,mzspec:MSV000084900:AMZ_14_RB5_01_49038
MSV000084900,AMZ_15_RB6_01_48916.mzXML,complex,mzspec:MSV000084900:AMZ_15_RB6_01_48916
MSV000084900,AMZ_16_RB7_01_49037.mzXML,complex,mzspec:MSV000084900:AMZ_16_RB7_01_49037
MSV000084900,AMZ_17_tk2_RB8_01_48980.mzXML,plantain,mzspec:MSV000084900:AMZ_17_tk2_RB8_01_48980
MSV000084900,AMZ_18_RB9_01_48924.mzXML,complex,mzspec:MSV000084900:AMZ_18_RB9_01_48924
MSV000084900,AMZ_19_RB10_01_48927.mzXML,yuca,mzspec:MSV000084900:AMZ_19_RB10_01_48927
MSV000084900,AMZ_2_RA3_01_48881.mzXML,complex,mzspec:MSV000084900:AMZ_2_RA3_01_48881
MSV000084900,AMZ_20_RB11_01_48930.mzXML,complex,mzspec:MSV000084900:AMZ_20_RB11_01_48930
MSV000084900,AMZ_21_RC2_01_48934.mzXML,complex,mzspec:MSV000084900:AMZ_21_RC2_01_48934
MSV000084900,AMZ_22_RC3_01_48937.mzXML,complex,mzspec:MSV000084900:AMZ_22_RC3_01_48937
MSV000084900,AMZ_23_RC4_01_48940.mzXML,plant,mzspec:MSV000084900:AMZ_23_RC4_01_48940
MSV000084900,AMZ_24_RC5_01_48943.mzXML,plantain,mzspec:MSV000084900:AMZ_24_RC5_01_48943
MSV000084900,AMZ_25_RC6_01_48945.mzXML,complex,mzspec:MSV000084900:AMZ_25_RC6_01_48945
MSV000084900,AMZ_26_RC7_01_48947.mzXML,plant,mzspec:MSV000084900:AMZ_26_RC7_01_48947
MSV000084900,AMZ_27_RC8_01_48949.mzXML,complex,mzspec:MSV000084900:AMZ_27_RC8_01_48949
MSV000084900,AMZ_28_RC9_01_48951.mzXML,plant,mzspec:MSV000084900:AMZ_28_RC9_01_48951
MSV000084900,AMZ_29_RC10_01_48954.mzXML,plant,mzspec:MSV000084900:AMZ_29_RC10_01_48954
MSV000084900,AMZ_3_RA4_01_48882.mzXML,complex,mzspec:MSV000084900:AMZ_3_RA4_01_48882
MSV000084900,AMZ_30_RC11_01_48956.mzXML,complex,mzspec:MSV000084900:AMZ_30_RC11_01_48956
MSV000084900,AMZ_31_tk2_RD2_01_48960.mzXML,complex,mzspec:MSV000084900:AMZ_31_tk2_RD2_01_48960
MSV000084900,AMZ_32_RD3_01_48961.mzXML,complex,mzspec:MSV000084900:AMZ_32_RD3_01_48961
MSV000084900,AMZ_33_RD4_01_48963.mzXML,plant,mzspec:MSV000084900:AMZ_33_RD4_01_48963
MSV000084900,AMZ_34_RD5_01_48964.mzXML,complex,mzspec:MSV000084900:AMZ_34_RD5_01_48964
MSV000084900,AMZ_35_RD6_01_49036.mzXML,cashew,mzspec:MSV000084900:AMZ_35_RD6_01_49036
MSV000084900,AMZ_36_RD7_01_48967.mzXML,complex,mzspec:MSV000084900:AMZ_36_RD7_01_48967
MSV000084900,AMZ_37_RD8_01_48977.mzXML,cocura,mzspec:MSV000084900:AMZ_37_RD8_01_48977
MSV000084900,AMZ_38_RD9_01_48978.mzXML,palm fruit,mzspec:MSV000084900:AMZ_38_RD9_01_48978
MSV000084900,AMZ_39_RD10_01_48981.mzXML,complex,mzspec:MSV000084900:AMZ_39_RD10_01_48981
MSV000084900,AMZ_4_tk2_RA5_01_48887.mzXML,complex,mzspec:MSV000084900:AMZ_4_tk2_RA5_01_48887
MSV000084900,AMZ_40_RD11_01_48984.mzXML,cassava flour,mzspec:MSV000084900:AMZ_40_RD11_01_48984
MSV000084900,AMZ_41_RE2_01_48968.mzXML,complex,mzspec:MSV000084900:AMZ_41_RE2_01_48968
MSV000084900,AMZ_42_RE3_01_48985.mzXML,complex,mzspec:MSV000084900:AMZ_42_RE3_01_48985
MSV000084900,AMZ_43_RE4_01_48972.mzXML,plant,mzspec:MSV000084900:AMZ_43_RE4_01_48972
MSV000084900,AMZ_44_RE5_01_48986.mzXML,complex,mzspec:MSV000084900:AMZ_44_RE5_01_48986
MSV000084900,AMZ_45_RE6_01_48973.mzXML,complex,mzspec:MSV000084900:AMZ_45_RE6_01_48973
MSV000084900,AMZ_46_RE7_01_48979.mzXML,plantain,mzspec:MSV000084900:AMZ_46_RE7_01_48979
MSV000084900,AMZ_47_RE8_01_48969.mzXML,complex,mzspec:MSV000084900:AMZ_47_RE8_01_48969
MSV000084900,AMZ_48_RE9_01_49035.mzXML,complex,mzspec:MSV000084900:AMZ_48_RE9_01_49035
MSV000084900,AMZ_49_RE10_01_48988.mzXML,complex,mzspec:MSV000084900:AMZ_49_RE10_01_48988
MSV000084900,AMZ_5_RA6_01_48889.mzXML,complex,mzspec:MSV000084900:AMZ_5_RA6_01_48889
MSV000084900,AMZ_50_RE11_01_48989.mzXML,complex,mzspec:MSV000084900:AMZ_50_RE11_01_48989
MSV000084900,AMZ_6_RA7_01_48891.mzXML,complex,mzspec:MSV000084900:AMZ_6_RA7_01_48891
MSV000084900,AMZ_7_RA8_01_48895.mzXML,complex,mzspec:MSV000084900:AMZ_7_RA8_01_48895
MSV000084900,AMZ_8_RA9_01_48899.mzXML,plant,mzspec:MSV000084900:AMZ_8_RA9_01_48899
MSV000084900,AMZ_9_RA10_01_49007.mzXML,complex,mzspec:MSV000084900:AMZ_9_RA10_01_49007
MSV000084900,cw 36 61. skin_1x_RE12_01_21691.mzXML,apple,mzspec:MSV000084900:cw 36 61. skin_1x_RE12_01_21691
MSV000084900,CW_100.S_R1.T10_BG8_01_13165.mzXML,apple_cider,mzspec:MSV000084900:CW_100.S_R1.T10_BG8_01_13165
MSV000084900,CW_101.S_R2.T10_BG9_01_13166.mzXML,apple_cider,mzspec:MSV000084900:CW_101.S_R2.T10_BG9_01_13166
MSV000084900,CW_102.S_R3.T10_BG10_01_13167.mzXML,apple_cider,mzspec:MSV000084900:CW_102.S_R3.T10_BG10_01_13167
MSV000084900,CW_103.S_R1.T11_BG11_01_13168.mzXML,apple_cider,mzspec:MSV000084900:CW_103.S_R1.T11_BG11_01_13168
MSV000084900,CW_104.S_R2.T11_BG12_01_13169.mzXML,apple_cider,mzspec:MSV000084900:CW_104.S_R2.T11_BG12_01_13169
